"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"C<sub>p</sub>"
2808	1.018565912016130e+00	-2.046385231071762e-02	1.095353943714316e+00	8.686874809174595e-01	3.480088965882629e-02	3.187519635934823e+00	1.137001496564001e+00	1.038022004748948e+00	6.584002897766987e-01	3.058069119732174e-01	
2809	-1.340064567465469e-01	-7.243161934841381e-02	1.103284704778711e+00	8.652300896496755e-01	6.241544521270793e-03	3.208248143230489e+00	1.147584140120629e+00	1.040152315309042e+00	6.498944505451262e-01	3.294288841978332e-01	
2810	1.008048848606394e+00	-4.230744507362795e-03	1.120536917047363e+00	8.396852859146279e-01	2.532085800542207e-02	3.249931932601375e+00	1.174013063102348e+00	1.047723680711829e+00	6.190138207218789e-01	3.884220158534558e-01	
2811	1.008974871118089e+00	5.179597958257015e-03	1.105382881461092e+00	7.726252822345571e-01	-7.702905389125735e-03	3.194381777877592e+00	1.169734182637127e+00	1.058216299759388e+00	5.742837426895876e-01	3.788709433864443e-01	
2812	1.004244924587016e+00	-1.994335987851898e-09	1.130492538602023e+00	7.824816846234266e-01	1.391726467729430e-02	3.265432248753653e+00	1.197818132687237e+00	1.059554213571784e+00	5.683940900625947e-01	4.415583318911531e-01	
2813	-1.100512501605347e-01	4.443520574651263e-02	1.114157107396128e+00	8.488639160454230e-01	8.674594578864397e-02	3.235325580278352e+00	1.163431464003788e+00	1.044225680813381e+00	6.334120615796268e-01	3.648023750084562e-01	
2814	-2.707162299140019e-02	4.734553426644015e-01	9.780765850944302e-01	9.513664747416034e-01	1.074209837991990e-01	2.892099741632776e+00	9.694031558105397e-01	9.911321573217574e-01	8.309906394796803e-01	-6.829652720861673e-02	
2815	1.026404876677038e+00	-3.053154847506332e-02	1.085886710684915e+00	8.797788471049657e-01	3.488140074810209e-02	3.164233105581035e+00	1.122910846186232e+00	1.034095762603048e+00	6.738848281799268e-01	2.743545673799833e-01	
2816	1.017969854013647e+00	-1.476479111640135e-02	1.099395427462435e+00	8.655129092100375e-01	3.056768936325165e-02	3.197803082757130e+00	1.142674062065685e+00	1.039365849195083e+00	6.530434345919852e-01	3.184688885394745e-01	
2817	1.004065848182172e+00	1.423304142605499e-03	1.122718354417568e+00	7.339501142333262e-01	-3.047188214517135e-03	3.234656805409712e+00	1.197900622066468e+00	1.066964495016119e+00	5.348850517687591e-01	4.417424599697948e-01	
2818	1.014778857091585e+00	1.328725312996777e-02	1.092193495896209e+00	7.972563050964601e-01	-1.524714363213533e-02	3.163199217338260e+00	1.148844257902970e+00	1.051868796343890e+00	6.016348419918688e-01	3.322416471048434e-01	
2819	1.004435853221737e+00	2.343117384424466e-03	1.121002776637942e+00	7.453437066911074e-01	-6.519782987609242e-03	3.232075821083921e+00	1.193708406480705e+00	1.064857671504453e+00	5.445737651106154e-01	4.323848358944310e-01	
2820	1.072881176418279e+00	-3.651172317528566e-01	1.026391567245302e+00	9.301836599024270e-01	3.982824731436986e-02	3.015115689884147e+00	1.037138432573756e+00	1.010470531589905e+00	7.626539585412575e-01	8.289828699499166e-02	
2821	1.009813141481073e+00	-4.914631456085390e-01	1.015835554514278e+00	9.368292134828392e-01	4.266237353995887e-02	2.988378874227948e+00	1.022199694660577e+00	1.006264931482283e+00	7.777977548563254e-01	4.955288986735919e-02	
2822	-1.431458257985688e-01	1.250565681236596e-01	1.076543310687847e+00	8.874360220839835e-01	9.807699566337361e-02	3.141680046126728e+00	1.108575461172144e+00	1.029754632411241e+00	6.907340022350821e-01	2.423559401163921e-01	
2823	6.721327159846077e-01	-7.059803339426525e-01	9.825095988467142e-01	9.542521917289388e-01	3.789020059323689e-02	2.903328454086396e+00	9.756776406856578e-01	9.930464209519423e-01	8.243652197251141e-01	-5.429098061237106e-02	
2824	-1.401791789400325e-01	1.042344951660387e-01	1.083486813266650e+00	8.804250770093446e-01	9.504867537942391e-02	3.158871814275686e+00	1.118797067025287e+00	1.032589463319982e+00	6.797623383612671e-01	2.651720246100154e-01	
2825	1.012586815061411e+00	9.344675429851420e-03	1.097152714945702e+00	7.875668746086363e-01	-1.196628418840998e-02	3.174797413678388e+00	1.156825361365605e+00	1.054388642170800e+00	5.908892731700388e-01	3.500566101910816e-01	
2826	-1.374331183930957e-01	-8.694608400411291e-02	1.098669356900760e+00	8.707167614538925e-01	1.830232577569820e-03	3.196873734860149e+00	1.140736901954289e+00	1.038289540696936e+00	6.573362684330317e-01	3.141448704336798e-01	
2827	-1.373810180208812e-01	8.640960750751084e-02	1.089811228069987e+00	8.745995291749070e-01	9.072844251324257e-02	3.174661509485300e+00	1.127976547073861e+00	1.035020119100317e+00	6.702608759172455e-01	2.856619354327244e-01	
2828	1.092451169477002e+00	-2.844168968798068e-01	1.032965135695159e+00	9.258954592997337e-01	3.787866954192769e-02	3.031763860042619e+00	1.046442973193641e+00	1.013047717713543e+00	7.532869556885787e-01	1.036673508786627e-01	
2829	1.010808796980467e+00	6.377853331108037e-03	1.101533820190824e+00	7.787141174314839e-01	-7.609123338924711e-03	3.185021707598725e+00	1.163897933041814e+00	1.056615704128073e+00	5.812706519960386e-01	3.658436005397634e-01	
2830	1.008974868257448e+00	-5.179602185463501e-03	1.117388955783905e+00	8.437777356814338e-01	2.687309313431544e-02	3.242199192978286e+00	1.169317465899131e+00	1.046473083384645e+00	6.241885324013727e-01	3.779407720962740e-01	
2831	6.452212846719181e-03	5.122831652196566e-01	9.649103344488550e-01	9.571746855135900e-01	1.041417542151223e-01	2.858335678190478e+00	9.511860787524680e-01	9.857766517712487e-01	8.493885325759452e-01	-1.089596456418126e-01	
2832	-8.735423155092441e-02	-1.163273521465504e-02	1.143461366940095e+00	8.142950755014505e-01	4.030003772243021e-02	3.307652251386439e+00	1.206799768828703e+00	1.055391816216846e+00	5.865710818102040e-01	4.616066268497837e-01	
2833	-9.178082218806033e-02	-2.726100586607223e-02	1.137180606581241e+00	8.215866688683591e-01	2.143881862276997e-02	3.291751096138692e+00	1.197904132310787e+00	1.053398312790527e+00	5.951294217280069e-01	4.417502953365773e-01	
2834	1.060277005971968e+00	-6.802636363445544e-02	1.064266507768767e+00	9.032974474583997e-01	3.127660076729852e-02	3.110932115168727e+00	1.090854061368891e+00	1.024982044822462e+00	7.089545918423154e-01	2.027992441269895e-01	
2835	1.026404885278654e+00	3.053153520190452e-02	1.076646214481490e+00	8.272718087556568e-01	-2.010590799362562e-02	3.127048955371553e+00	1.123612913163509e+00	1.043623149415556e+00	6.358688696596543e-01	2.759216811685466e-01	
2836	-9.390760559899411e-02	3.683732853901368e-01	1.009483153102135e+00	9.348706657043976e-01	1.114499950094402e-01	2.972223840803177e+00	1.013274072059530e+00	1.003755306807989e+00	7.867538873341370e-01	2.962962513287876e-02	
2837	1.008048851049852e+00	4.230739110976662e-03	1.108420937218006e+00	7.670957745241481e-01	-5.575945266930954e-03	3.201636805552241e+00	1.174473577729815e+00	1.059591657189003e+00	5.682285623085267e-01	3.894499502897651e-01	
2838	1.006061864352523e+00	3.408402962247686e-03	1.114611360855173e+00	7.580219559985814e-01	-6.926133788765482e-03	3.216901329739267e+00	1.183649209458748e+00	1.061938942153440e+00	5.577796386033134e-01	4.099312711132770e-01	
2839	1.004065847221733e+00	-1.423311139858838e-03	1.137804490606746e+00	8.253221443576024e-01	2.015099175948876e-02	3.294229665745515e+00	1.197888734905664e+00	1.052807178030100e+00	5.976498692083625e-01	4.417159261287142e-01	
2840	1.083678073166277e+00	1.055909226722867e-01	1.044502275753648e+00	8.638349937545668e-01	-1.809500287726110e-02	3.047644208905174e+00	1.076111451104045e+00	1.030262428416051e+00	6.887771239052780e-01	1.698916319286725e-01	
2841	3.110668322200257e-01	6.871436417034437e-01	8.644517437487602e-01	9.814466630883426e-01	5.203553554149012e-02	2.597419250290920e+00	8.154861104425619e-01	9.433564294822808e-01	9.893126814194499e-01	-4.118613606192815e-01	
2842	-1.364815589138717e-01	2.403389023513682e-01	1.043523810703206e+00	9.124777652909252e-01	1.091010729512881e-01	3.058393944749092e+00	1.061498556072364e+00	1.017225045739057e+00	7.379547562409219e-01	1.372735626615268e-01	
2843	-1.413497942282446e-01	2.104948409752248e-01	1.051525355970645e+00	9.074572421469080e-01	1.071929107767571e-01	3.078781492223267e+00	1.072701596906349e+00	1.020138592774263e+00	7.271463206580119e-01	1.622803502373870e-01	
2844	-1.432185243795437e-01	1.832888790876537e-01	1.059068547677442e+00	9.010451703939780e-01	1.056071667512242e-01	3.097635946595919e+00	1.083628127039363e+00	1.023189792026002e+00	7.157198073637697e-01	1.866699264271487e-01	
2845	-1.441954820727085e-01	1.550853319482395e-01	1.067372300759345e+00	8.941353534865535e-01	1.020367340578979e-01	3.118429783189722e+00	1.095618017306214e+00	1.026462853239470e+00	7.033335369432195e-01	2.134330743442282e-01	
2846	1.004435851669338e+00	-2.343121805303832e-03	1.133807728938575e+00	8.245084084929813e-01	2.577469668724179e-02	3.283123663821062e+00	1.193215277491625e+00	1.052396492841573e+00	5.993963047606977e-01	4.312841015438056e-01	
2847	-1.312362951397531e-01	-5.970584670503590e-02	1.105906906244970e+00	8.625285963107101e-01	1.199171180239761e-02	3.214823606930911e+00	1.151361265938708e+00	1.041101433978810e+00	6.460800950588429e-01	3.378599686131866e-01	
2848	-1.312361801462172e-01	5.970564619598093e-02	1.099604805625328e+00	8.663755248770331e-01	8.264509129822324e-02	3.199334972763371e+00	1.141968719738250e+00	1.038526490513862e+00	6.563927161554932e-01	3.168944637014504e-01	
2849	2.332317717704974e-01	6.616174007197465e-01	8.890436686980528e-01	9.791841770783070e-01	6.776713826030439e-02	2.661944021306851e+00	8.480516879435317e-01	9.538920503032757e-01	9.553560342663728e-01	-3.391703394117596e-01	
2850	-9.211122022230098e-02	2.914534684018659e-02	1.130688884478245e+00	8.269113129518949e-01	8.594392445108562e-02	3.275915491857547e+00	1.188109988669156e+00	1.050784176778574e+00	6.062170146644636e-01	4.198883675650803e-01	
2851	1.088171131196960e+00	-1.196707578736833e-01	1.051221365412334e+00	9.133152651454511e-01	3.165271331900879e-02	3.077981426487343e+00	1.072301837341892e+00	1.020053313814916e+00	7.274643980175000e-01	1.613880297810099e-01	
2852	1.095666228010092e+00	-1.700504107976437e-01	1.044194632196890e+00	9.175855480377723e-01	3.413596436506952e-02	3.060021531588197e+00	1.062519848752812e+00	1.017549617658317e+00	7.367558849974101e-01	1.395532338232416e-01	
2853	-1.361159829952773e-01	-2.435481473940019e-01	1.061444511051615e+00	9.044854403462985e-01	-2.446026010733923e-02	3.103503565194707e+00	1.087141413877745e+00	1.024209369928035e+00	7.118764809667311e-01	1.945120845485377e-01	
2854	-1.301058737025626e-01	-2.733451284125322e-01	1.055246798067436e+00	9.097657370334787e-01	-2.672282663462893e-02	3.087985503703018e+00	1.078190587300996e+00	1.021742581238416e+00	7.211540406472897e-01	1.745325609397233e-01	
2855	-8.894254678890219e-02	-3.797652314524724e-01	1.034481563568693e+00	9.251076101787234e-01	-3.166144492633902e-02	3.035605151256895e+00	1.048588738552856e+00	1.013636951571662e+00	7.511358051870287e-01	1.084570056983394e-01	
2856	-1.069904865553967e-01	-3.429054446923955e-01	1.041755312697080e+00	9.200352665191706e-01	-3.036179705533367e-02	3.053996735298609e+00	1.058914286364312e+00	1.016471213017199e+00	7.407361600036365e-01	1.315051034917682e-01	
2857	-1.428326572209788e-01	-1.798568465966537e-01	1.075171620567145e+00	8.933061649360419e-01	-1.794567766122363e-02	3.138100634049554e+00	1.106739691218751e+00	1.029360959727484e+00	6.922489263268697e-01	2.382582393275683e-01	
2858	-1.412484206142936e-01	-2.098877094928646e-01	1.068395740995877e+00	8.991636513888093e-01	-2.114429408330814e-02	3.121085727246109e+00	1.097003070778247e+00	1.026775967635086e+00	7.021417114083708e-01	2.165247115585860e-01	
2859	1.089423031779921e+00	1.302382510296529e-01	1.040353640536629e+00	8.674846697805572e-01	-1.988352865507034e-02	3.037229029600680e+00	1.070147559879692e+00	1.028638261243259e+00	6.950235407678481e-01	1.565793747314556e-01	
2860	1.092598116885092e+00	-1.447210920010946e-01	1.047383119959427e+00	9.150874906696413e-01	3.296728534221823e-02	3.068026895995737e+00	1.067102782337849e+00	1.018827554122875e+00	7.320223515423308e-01	1.497829962898409e-01	
2861	1.093697064589815e+00	1.615892813415832e-01	1.036665704836137e+00	8.744935049057997e-01	-2.210383450981528e-02	3.028892019637781e+00	1.063924361628211e+00	1.026294548633094e+00	7.039738314601530e-01	1.426883072058287e-01	
2862	1.095891133068104e+00	1.969121995084191e-01	1.033521592840064e+00	8.838969477017050e-01	-2.388846545756194e-02	3.022643135690288e+00	1.057760081898741e+00	1.023452329614199e+00	7.147313031467022e-01	1.289287542382605e-01	
2863	1.096635134461203e+00	2.328565205946649e-01	1.031128628967082e+00	8.951006130010326e-01	-2.562743034912441e-02	3.018918950402282e+00	1.052036669650867e+00	1.020276850139182e+00	7.266309675200060e-01	1.161532804706862e-01	
2864	1.093548218449528e+00	2.791215498295042e-01	1.027795846506576e+00	9.059215350788306e-01	-2.758595850958276e-02	3.012603869565738e+00	1.045193691733364e+00	1.016927335604559e+00	7.390537114147366e-01	1.008787761905441e-01	
2865	1.085748123356985e+00	3.243758573048688e-01	1.024689402723777e+00	9.153875427988994e-01	-2.921008858288867e-02	3.006606131269933e+00	1.038926973347789e+00	1.013894523146397e+00	7.501935833310912e-01	8.689056550845869e-02	
2866	1.071940112236849e+00	3.698154729343158e-01	1.021240341741403e+00	9.215447906165589e-01	-3.089471462955034e-02	2.998870892993950e+00	1.033045086663865e+00	1.011559223074104e+00	7.587046230234928e-01	7.376135416041386e-02	
2867	1.056082177660842e+00	4.150879841798613e-01	1.017185513689899e+00	9.260157508721327e-01	-3.268885908527343e-02	2.989086322032590e+00	1.026820930739455e+00	1.009472625120863e+00	7.662620923923207e-01	5.986814897199805e-02	
2868	1.031403110370066e+00	4.590721125431071e-01	1.012852261438113e+00	9.304070114221058e-01	-3.464465600775532e-02	2.978550602220298e+00	1.020248690584723e+00	1.007302574549331e+00	7.740762688810021e-01	4.519797005518628e-02	
2869	1.001326123431848e+00	5.020469236564683e-01	1.008097581087656e+00	9.352125496702216e-01	-3.683595339441345e-02	2.967011518251573e+00	1.013015994579618e+00	1.004878906153763e+00	7.827507479824003e-01	2.905355932950545e-02	
2870	9.652667326183302e-01	5.432978153233536e-01	1.002836786803868e+00	9.404718297786141e-01	-3.923576678665062e-02	2.954258312672980e+00	1.004999255242172e+00	1.002156351329309e+00	7.924308789080028e-01	1.115905187984930e-02	
2871	9.234118575528807e-01	5.822471263083854e-01	9.964532292172426e-01	9.457885796793248e-01	-4.183934410854978e-02	2.938533027945687e+00	9.955218641711853e-01	9.990653198577231e-01	8.033424563483356e-01	-9.995838903604316e-03	
2872	8.766717806845659e-01	6.177137280576209e-01	9.898456122527027e-01	9.507088923608945e-01	-4.390064928113147e-02	2.922129242957614e+00	9.858383759520685e-01	9.959516552369069e-01	8.142532028646642e-01	-3.161076796413288e-02	
2873	8.088107813190165e-01	6.551076861024837e-01	9.828048408447786e-01	9.555357229662743e-01	-4.553973176308482e-02	2.904569215565817e+00	9.756010119158639e-01	9.926701328386596e-01	8.256686727849720e-01	-5.446202697351808e-02	
2874	-1.113501804502476e-01	3.302975015660328e-01	1.019794686786561e+00	9.287801834518818e-01	1.114315324079330e-01	2.998443836925750e+00	1.027764635247352e+00	1.007815248073026e+00	7.722343469183111e-01	6.197463224855298e-02	
2875	-1.227483686462629e-01	2.961413516079426e-01	1.028810488780049e+00	9.229703086736833e-01	1.110822024512757e-01	3.021289902454648e+00	1.040513504587894e+00	1.011375288194935e+00	7.593726295076023e-01	9.043192988369132e-02	
2876	-1.312769508156075e-01	2.663608730302486e-01	1.036420168086130e+00	9.176177990075689e-01	1.101892359219010e-01	3.040483270682229e+00	1.051363614858905e+00	1.014418328813853e+00	7.482767274535235e-01	1.146509260243404e-01	
2877	7.234568275119161e-01	6.894039066275373e-01	9.508506720768031e-01	9.625434167861104e-01	-5.307416487347666e-02	2.821058423451765e+00	9.329548855344357e-01	9.811791829485907e-01	8.650257483687213e-01	-1.496542733606345e-01	
2878	6.331974827990744e-01	7.117267794663233e-01	8.834418588544257e-01	9.753884018472083e-01	-4.741223799653568e-02	2.645549447741204e+00	8.423299737375909e-01	9.534639606389659e-01	9.567443896467566e-01	-3.519420229071632e-01	
2879	5.533306982229593e-01	7.183189642780541e-01	8.333995174360701e-01	9.817606854753733e-01	-2.105249210275724e-02	2.515515950272284e+00	7.747934189074370e-01	9.296782667826197e-01	1.032813396761582e+00	-5.026932613673281e-01	
2880	4.741434804444128e-01	7.174050671792176e-01	8.260780930918835e-01	9.822178166902343e-01	8.388100417862638e-03	2.496425001440006e+00	7.649789617333743e-01	9.260371000399922e-01	1.044297714791765e+00	-5.246005318451467e-01	
2881	1.082717036947615e+00	-9.849226218392423e-02	1.054985566041176e+00	9.110629686337353e-01	3.046004463782269e-02	3.087625220328971e+00	1.077519298349651e+00	1.021359280196631e+00	7.225887253854889e-01	1.730341481018993e-01	
2882	1.077160062094104e+00	-8.296120524933502e-02	1.058079623612466e+00	9.083398670885718e-01	2.925837817522503e-02	3.095342924489997e+00	1.082017091797325e+00	1.022623503610373e+00	7.178493369876053e-01	1.830738656190287e-01	
2883	1.077809017051136e+00	8.625122099111888e-02	1.048495334549711e+00	8.624140282388039e-01	-1.628065684000093e-02	3.058173254543563e+00	1.081347255743705e+00	1.031332443847356e+00	6.846416644577034e-01	1.815786958564842e-01	
2884	6.026455403144422e-01	-7.149343817997199e-01	9.772287332623528e-01	9.569534917197596e-01	3.421287084307190e-02	2.889868771401782e+00	9.682881664566569e-01	9.908511011788932e-01	8.319625298968349e-01	-7.078534273067648e-02	
2885	6.997001832507252e-02	-5.689097388847114e-01	9.920382525715078e-01	9.504490627100259e-01	-2.517532527672778e-02	2.927767123026722e+00	9.888583894429550e-01	9.967946164169478e-01	8.113082018180746e-01	-2.486966642197543e-02	
2886	1.201137815242213e-01	-6.063675621352528e-01	9.828707046183048e-01	9.551045090061629e-01	-1.958400494348196e-02	2.904381531380193e+00	9.760500268334521e-01	9.930604526589268e-01	8.243163631236453e-01	-5.345976153247299e-02	
2887	1.737205523947106e-01	-6.363193909408240e-01	9.746600944554102e-01	9.586661925897078e-01	-1.342706695308643e-02	2.883313984803946e+00	9.647016500111584e-01	9.897826488425014e-01	8.356470497981543e-01	-7.879095979652150e-02	
2888	3.770943152201899e-01	-7.051777048037277e-01	9.635783093760328e-01	9.630274619333800e-01	1.429674709439626e-02	2.854858593225410e+00	9.494056268415219e-01	9.852916131500631e-01	8.510461238125215e-01	-1.129338686573173e-01	
2889	2.260781959833213e-01	-6.593880467958338e-01	9.684996410393498e-01	9.613210270680855e-01	-6.203127952344525e-03	2.867529223532084e+00	9.561646190127148e-01	9.872637825519508e-01	8.443011842910603e-01	-9.784683256090454e-02	
2890	2.955539476372330e-01	-6.844289277682536e-01	9.645216927288558e-01	9.630949784120376e-01	3.515683301843158e-03	2.857375251070336e+00	9.506134625973630e-01	9.855801790293146e-01	8.500608482831110e-01	-1.102378067023147e-01	
2891	-7.253848124554010e-02	-5.076112115372726e-01	1.019459232666062e+00	9.350878103446321e-01	-2.356967892756915e-02	2.997524179152695e+00	1.027360876930614e+00	1.007750819269043e+00	7.724668515083356e-01	6.107338600583373e-02	
2892	-1.071626072441643e-01	4.504633331313095e-01	1.001542471701837e+00	9.403437173752784e-01	1.004444173224220e-01	2.951956563969738e+00	1.002191020529204e+00	1.000647549999817e+00	7.977673368599895e-01	4.890670824115952e-03	
2893	3.304891306350810e-01	7.808639082522254e-01	8.735106801942838e-01	9.816757782157429e-01	4.540207827216085e-02	2.621278173883243e+00	8.273923515723247e-01	9.472034748199055e-01	9.769631515999846e-01	-3.852849295260609e-01	
2894	1.048230948919176e+00	-4.648710113622194e-02	1.072154352872793e+00	8.941274960488979e-01	2.976818048724863e-02	3.130160983339875e+00	1.102766837136940e+00	1.028552310758355e+00	6.953532440798444e-01	2.293902614663842e-01	
2895	-1.619533896069669e-01	-3.017762581914952e-01	1.050875270421651e+00	9.134373478953907e-01	-1.758054007912622e-02	3.076979097314601e+00	1.071937988561657e+00	1.020043023880042e+00	7.275029400572460e-01	1.605758673251270e-01	
2896	1.005520900616470e+00	-2.411230466259238e-03	1.129801185123221e+00	8.305619852202322e-01	2.297186935121246e-02	3.273378678471358e+00	1.187142196488699e+00	1.050753187481588e+00	6.063476475140845e-01	4.177281171622756e-01	
2897	1.048382948601283e+00	4.659177190439713e-02	1.063666559162005e+00	8.488337811438891e-01	-1.535710407681899e-02	3.096385775613432e+00	1.103031646220945e+00	1.037008860267219e+00	6.624192781923709e-01	2.299813531717514e-01	
2898	4.212459074265517e-01	8.005729293495332e-01	8.557600752885248e-01	9.834762751958204e-01	2.360154017448766e-02	2.574836383082415e+00	8.037537241623038e-01	9.392278833425520e-01	1.002506924473097e+00	-4.380497228520004e-01	
2899	1.120504218608059e+00	-4.037363887185735e-01	1.024551685673438e+00	9.315383215421271e-01	3.565282653260193e-02	3.010451558695332e+00	1.034538665792011e+00	1.009747658666931e+00	7.652692424946234e-01	7.709523614288277e-02	
2900	8.907210877444671e-02	6.719317974194542e-01	9.382047289543690e-01	9.681877757703464e-01	8.456161756661074e-02	2.789597524507947e+00	9.144888764758180e-01	9.747220923678543e-01	8.867633419994013e-01	-1.908730435807634e-01	
2901	5.016612151076899e-01	-8.076658459553658e-01	9.741250402815235e-01	9.584924591597673e-01	2.512435328459009e-02	2.881896642550322e+00	9.640069076290203e-01	9.896131069071187e-01	8.362312711786640e-01	-8.034172404236539e-02	
2902	-1.396771828976464e-01	-3.817585095268625e-01	1.039052741852464e+00	9.222322625359261e-01	-2.112508239776002e-02	3.047168750445399e+00	1.055072423972245e+00	1.015417583222215e+00	7.446124089388088e-01	1.229295177951890e-01	
2903	-1.274950507421415e-01	-4.680393849521290e-02	1.111123415308142e+00	8.572898552550935e-01	1.837588367397104e-02	3.227949652723990e+00	1.158830284275001e+00	1.042935706609719e+00	6.386638646905267e-01	3.545318845424132e-01	
2904	1.014930837273800e+00	1.055464449882984e-02	1.093053538053805e+00	7.927735514644886e-01	-1.142692986413250e-02	3.164614262588513e+00	1.150824719009962e+00	1.052853020410162e+00	5.974546376586274e-01	3.366623192186654e-01	
2905	1.072332223168727e+00	-5.022493989230684e-01	1.018326664243902e+00	9.354882026291924e-01	3.809593733733773e-02	2.994697401840519e+00	1.025716233690095e+00	1.007256580531238e+00	7.742423740531971e-01	5.740230734396184e-02	
2906	1.010723797954298e+00	-4.503955942858038e-03	1.114827129875412e+00	8.480113020492356e-01	2.211003818849208e-02	3.236072019299985e+00	1.165330402611687e+00	1.045301438566461e+00	6.290090359785321e-01	3.690410772582291e-01	
2907	1.009475793793300e+00	-3.764125749970193e-03	1.117964667430530e+00	8.452498268958687e-01	2.069301018545903e-02	3.244055962873204e+00	1.169733643874289e+00	1.046306451314550e+00	6.248757199791942e-01	3.788697407908235e-01	
2908	1.004976842617386e+00	1.590817826362307e-03	1.118727335637332e+00	7.413004796276879e-01	-1.447272750121469e-03	3.225030267780411e+00	1.191770385793790e+00	1.065291199946272e+00	5.425911067052832e-01	4.280588968611375e-01	
2909	1.024640933456563e+00	-2.278607095113119e-02	1.089731037122133e+00	8.749010807625228e-01	3.083688475380815e-02	3.173557605898158e+00	1.128763964389943e+00	1.035818863497632e+00	6.671189839235542e-01	2.874195633704089e-01	
2910	1.027551907128637e+00	-2.548154444114999e-02	1.086631232155873e+00	8.791168609663484e-01	3.152639386465585e-02	3.166080439206811e+00	1.124002923541657e+00	1.034392248519895e+00	6.727239056495787e-01	2.767922400483422e-01	
2911	7.284397083391653e-01	-7.837377546297372e-01	9.888865458254376e-01	9.516985264220273e-01	3.630113020077377e-02	2.919736517249271e+00	9.844462909979914e-01	9.955098440299442e-01	8.157964955868610e-01	-3.471810045091202e-02	
2912	5.765786523528402e-01	-8.037319611590288e-01	9.780382379595893e-01	9.569778507561583e-01	3.000484557158673e-02	2.892008114337421e+00	9.693449517713069e-01	9.911115068400409e-01	8.310633647608224e-01	-6.842644693904719e-02	
2913	1.043121176420263e+00	-5.523438387035553e-01	1.014935577519652e+00	9.374797483427323e-01	3.873533150542010e-02	2.986077282472958e+00	1.020948236066757e+00	1.005924177534301e+00	7.790174396603554e-01	4.675945550615401e-02	
2914	-1.702866878518934e-01	-1.663422125742549e-01	1.073845826342554e+00	8.946273990930718e-01	-6.119027547845262e-03	3.134769184917352e+00	1.104836809961768e+00	1.028859807300986e+00	6.941739323782788e-01	2.340107365218032e-01	
2915	1.007250864266330e+00	-3.289937781222948e-03	1.123606872782181e+00	8.378306323448302e-01	2.349262765979598e-02	3.257936605419120e+00	1.178128758404015e+00	1.048523987297115e+00	6.156860389181729e-01	3.976088357232467e-01	
2916	-1.267435941506896e-01	4.093728316782378e-01	1.010262505954600e+00	9.354354755664134e-01	1.006357577099297e-01	2.974149911761842e+00	1.014424898677691e+00	1.004120110068975e+00	7.854554228866908e-01	3.219843454841724e-02	
2917	1.004555808123480e+00	-7.725727314853943e-04	1.134954542627801e+00	8.208799345990031e-01	1.648745249251525e-02	3.285470225310835e+00	1.195396424414771e+00	1.053254892171300e+00	5.957416914489793e-01	4.361527330686858e-01	
2918	1.027336861223006e+00	2.532868097948881e-02	1.077296420095446e+00	8.240552055711844e-01	-1.668840834593483e-02	3.128106687605674e+00	1.125122236483326e+00	1.044394296217603e+00	6.327233565735025e-01	2.792907064359955e-01	
2919	1.117802215410189e+00	-3.555425700839069e-01	1.027745630059807e+00	9.295694145324296e-01	3.504036612969234e-02	3.018566623934469e+00	1.039033401598155e+00	1.010983040168891e+00	7.607966063630942e-01	8.712812856731136e-02	
2920	-1.643655700017909e-01	-1.128427699402109e-01	1.084883981382120e+00	8.847706243952798e-01	2.978450087553415e-03	3.162500511871906e+00	1.120684694078132e+00	1.032999577199400e+00	6.781656201848201e-01	2.693854778529725e-01	
2921	-1.433125873043763e-01	3.679727476256453e-01	1.019170648985498e+00	9.302780772015807e-01	1.002572954049162e-01	2.996817819296671e+00	1.026926884633717e+00	1.007610340482176e+00	7.729708379031119e-01	6.010465320026155e-02	
2922	-1.685843319164508e-01	-1.380221428392885e-01	1.079460008018561e+00	8.895251110095116e-01	-1.499348510285809e-03	3.148838200101161e+00	1.112932874155163e+00	1.031008898790094e+00	6.858940692482444e-01	2.520823083820592e-01	
2923	1.031628869874922e+00	-3.211208778718856e-02	1.082301511517590e+00	8.827024164759327e-01	3.224911543343807e-02	3.155117342161034e+00	1.117872036765697e+00	1.032865633901066e+00	6.786873705467453e-01	2.631072249234316e-01	
2924	-8.909049810655224e-02	1.557192053932954e-02	1.138261114583000e+00	8.189074358319007e-01	7.247506926043665e-02	3.294767515263394e+00	1.199153582050687e+00	1.053496044701479e+00	5.947119293216804e-01	4.445392456488557e-01	
2925	-1.525318900801547e-01	-3.393202390722166e-01	1.045118823588101e+00	9.178246327764701e-01	-1.960742471016836e-02	3.062479193412016e+00	1.063711162917353e+00	1.017789689468439e+00	7.358682682872768e-01	1.422124172262354e-01	
2926	-1.213381975563986e-01	-4.222653851947801e-01	1.032719203282711e+00	9.263922407231144e-01	-2.260340175966186e-02	3.031098218945876e+00	1.046137838992228e+00	1.012993498781531e+00	7.534848854324990e-01	1.029862477505099e-01	
2927	1.125509193966477e+00	-2.229375311332499e-01	1.037172410449089e+00	9.224410953531219e-01	3.212586932823782e-02	3.042211848197563e+00	1.052605466654046e+00	1.014879933219853e+00	7.465855145540454e-01	1.174229166384952e-01	
